State,District,Date,Year,Avg_rainfall,,,,,,
Chhattisgarh,Baloda Bazar,7/1/2023,2023,0.85,,,,,7/3/2023,21.65
Chhattisgarh,Baloda Bazar,7/2/2023,2023,0,,,,,Jamui,73.18
Chhattisgarh,Baloda Bazar,7/3/2023,2023,0.01,,,,,7/1/2023,8.13
Chhattisgarh,Balrampur,7/1/2023,2023,4.1,,,,,7/2/2023,6.85
Chhattisgarh,Balrampur,7/2/2023,2023,1.39,,,,,7/3/2023,58.2
Chhattisgarh,Balrampur,7/3/2023,2023,5.08,,,,,Jehanabad,87.87
Chhattisgarh,Bastar,7/1/2023,2023,0.65,,,,,7/1/2023,36.76
Chhattisgarh,Bastar,7/2/2023,2023,0.61,,,,,7/2/2023,36.34
Chhattisgarh,Bastar,7/3/2023,2023,0.03,,,,,7/3/2023,14.77
Chhattisgarh,Bemetara,7/1/2023,2023,0.18,,,,,Kaimur (Bhabua),47.53
Chhattisgarh,Bemetara,7/3/2023,2023,0.05,,,,,7/1/2023,26.39
Chhattisgarh,Bijapur,7/1/2023,2023,0.02,,,,,7/2/2023,16.65
Chhattisgarh,Bijapur,7/2/2023,2023,0.27,,,,,7/3/2023,4.49
Chhattisgarh,Bijapur,7/3/2023,2023,0.03,,,,,Katihar,80.59
Chhattisgarh,Bilapur,7/1/2023,2023,0.03,,,,,7/1/2023,26.8
Chhattisgarh,Bilapur,7/2/2023,2023,0,,,,,7/2/2023,19.84
Chhattisgarh,Bilapur,7/3/2023,2023,0.03,,,,,7/3/2023,33.95
Chhattisgarh,Dantewada,7/1/2023,2023,0.3,,,,,Khagaria,49.12
Chhattisgarh,Dantewada,7/2/2023,2023,0.71,,,,,7/1/2023,14.01
Chhattisgarh,Dantewada,7/3/2023,2023,0,,,,,7/2/2023,10.04
Chhattisgarh,Dhamtari,7/1/2023,2023,0.42,,,,,7/3/2023,25.07
Chhattisgarh,Dhamtari,7/2/2023,2023,0,,,,,Kishanganj,35.01
Chhattisgarh,Durg,7/1/2023,2023,0.44,,,,,7/1/2023,9.64
Chhattisgarh,Durg,7/3/2023,2023,0,,,,,7/2/2023,0.37
Chhattisgarh,Gariyaband,7/1/2023,2023,0.1,,,,,7/3/2023,25
Chhattisgarh,Gariyaband,7/2/2023,2023,0,,,,,Lakhisarai,74.08
Chhattisgarh,Gariyaband,7/3/2023,2023,0,,,,,7/1/2023,25.93
Chhattisgarh,Gaurella Pendra Marwahi,7/1/2023,2023,0.06,,,,,7/2/2023,18.12
Chhattisgarh,Gaurella Pendra Marwahi,7/2/2023,2023,0.47,,,,,7/3/2023,30.03
Chhattisgarh,Gaurella Pendra Marwahi,7/3/2023,2023,4.1,,,,,Madhepura,42.68
Chhattisgarh,Janjgir-Champa,7/1/2023,2023,0.01,,,,,7/1/2023,8.78
Chhattisgarh,Janjgir-Champa,7/2/2023,2023,0,,,,,7/2/2023,17.52
Chhattisgarh,Janjgir-Champa,7/3/2023,2023,0.09,,,,,7/3/2023,16.38
Chhattisgarh,Jashpur,7/1/2023,2023,2.9,,,,,Madhubani,88.27
Chhattisgarh,Jashpur,7/2/2023,2023,0.25,,,,,7/1/2023,6.33
Chhattisgarh,Jashpur,7/3/2023,2023,3.22,,,,,7/2/2023,72.94
Chhattisgarh,Kabirdham,7/1/2023,2023,0.01,,,,,7/3/2023,9
Chhattisgarh,Kabirdham,7/2/2023,2023,0,,,,,Munger,38.44
Chhattisgarh,Kabirdham,7/3/2023,2023,0.32,,,,,7/1/2023,11.46
Chhattisgarh,Kanker,7/1/2023,2023,1.17,,,,,7/2/2023,6.05
Chhattisgarh,Kanker,7/2/2023,2023,0,,,,,7/3/2023,20.93
Chhattisgarh,Kondagaon,7/1/2023,2023,0.04,,,,,Muzaffarpur,55.02
Chhattisgarh,Kondagaon,7/2/2023,2023,0,,,,,7/1/2023,29.88
Chhattisgarh,Kondagaon,7/3/2023,2023,0,,,,,7/2/2023,21.83
Chhattisgarh,Korba,7/1/2023,2023,0.09,,,,,7/3/2023,3.31
Chhattisgarh,Korba,7/2/2023,2023,0.04,,,,,Nalanda,70.59
Chhattisgarh,Korba,7/3/2023,2023,0.4,,,,,7/1/2023,46.89
Chhattisgarh,Korea,7/1/2023,2023,6.2,,,,,7/2/2023,8.22
Chhattisgarh,Korea,7/2/2023,2023,2.71,,,,,7/3/2023,15.48
Chhattisgarh,Korea,7/3/2023,2023,0.43,,,,,Nawada,76.74
Chhattisgarh,Mahasamund,7/1/2023,2023,1.2,,,,,7/1/2023,16.19
Chhattisgarh,Mahasamund,7/2/2023,2023,0,,,,,7/2/2023,14.18
Chhattisgarh,Mahasamund,7/3/2023,2023,0,,,,,7/3/2023,46.37
Chhattisgarh,Mungeli,7/1/2023,2023,0,,,,,Pashchim Champaran,45.88
Chhattisgarh,Mungeli,7/2/2023,2023,0.03,,,,,7/1/2023,18.52
Chhattisgarh,Mungeli,7/3/2023,2023,0.61,,,,,7/2/2023,16.93
Chhattisgarh,Narayanpur,7/1/2023,2023,1.61,,,,,7/3/2023,10.43
Chhattisgarh,Narayanpur,7/2/2023,2023,0.02,,,,,Patna,69
Chhattisgarh,Raigarh,7/1/2023,2023,0.56,,,,,7/1/2023,26.14
Chhattisgarh,Raigarh,7/2/2023,2023,0.05,,,,,7/2/2023,24.81
Chhattisgarh,Raigarh,7/3/2023,2023,0.03,,,,,7/3/2023,18.05
Chhattisgarh,Raipur,7/1/2023,2023,0.44,,,,,Purbi Champaran,50.83
Chhattisgarh,Raipur,7/3/2023,2023,0,,,,,7/1/2023,22.18
Chhattisgarh,Rajnandgaon,7/1/2023,2023,0.27,,,,,7/2/2023,26.28
Chhattisgarh,Rajnandgaon,7/2/2023,2023,0,,,,,7/3/2023,2.37
Chhattisgarh,Rajnandgaon,7/3/2023,2023,0.08,,,,,Purnia,53.86
Chhattisgarh,Sukma,7/1/2023,2023,0.44,,,,,7/1/2023,14.51
Chhattisgarh,Sukma,7/2/2023,2023,0.1,,,,,7/2/2023,7.77
Chhattisgarh,Sukma,7/3/2023,2023,0.25,,,,,7/3/2023,31.58
Chhattisgarh,Surajpur,7/1/2023,2023,8.47,,,,,Rohtas,99.54
Chhattisgarh,Surajpur,7/2/2023,2023,1.27,,,,,7/1/2023,45.23
Chhattisgarh,Surajpur,7/3/2023,2023,0.96,,,,,7/2/2023,40.13
Chhattisgarh,Surguja,7/1/2023,2023,0.32,,,,,7/3/2023,14.18
Chhattisgarh,Surguja,7/2/2023,2023,0.08,,,,,Saharsa,38.18
Chhattisgarh,Surguja,7/3/2023,2023,2.15,,,,,7/1/2023,6.03
Dadra & Nagar Haveli,Dadra And Nagar Haveli,7/1/2023,2023,145.19,,,,,7/2/2023,21.84
Dadra & Nagar Haveli,Dadra And Nagar Haveli,7/2/2023,2023,145.78,,,,,7/3/2023,10.31
Dadra & Nagar Haveli,Dadra And Nagar Haveli,7/3/2023,2023,18.81,,,,,Samastipur,54.18
Daman & Diu,Daman,7/1/2023,2023,111.58,,,,,7/1/2023,19.98
Daman & Diu,Daman,7/2/2023,2023,84.34,,,,,7/2/2023,19.22
Daman & Diu,Daman,7/3/2023,2023,8.52,,,,,7/3/2023,14.98
Daman & Diu,Diu,7/1/2023,2023,55.03,,,,,Saran,63.08
Daman & Diu,Diu,7/2/2023,2023,34.71,,,,,7/1/2023,24.79
Daman & Diu,Diu,7/3/2023,2023,4.36,,,,,7/2/2023,30.36
Delhi,Central,7/1/2023,2023,1.05,,,,,7/3/2023,7.93
Delhi,East,7/1/2023,2023,2.19,,,,,Sheikhpura,67.39
Delhi,New Delhi,7/1/2023,2023,15.13,,,,,7/1/2023,31.84
Delhi,New Delhi,7/2/2023,2023,0,,,,,7/2/2023,10.37
Delhi,North,7/1/2023,2023,0.6,,,,,7/3/2023,25.18
Delhi,North,7/2/2023,2023,0,,,,,Sheohar,8.97
Delhi,North West,7/1/2023,2023,1.01,,,,,7/1/2023,6.43
Delhi,North West,7/2/2023,2023,0,,,,,7/2/2023,2.49
Delhi,South,7/1/2023,2023,26.78,,,,,7/3/2023,0.05
Delhi,South East,7/1/2023,2023,26.28,,,,,Sitamarhi,40.33
Delhi,South West,7/1/2023,2023,0.58,,,,,7/1/2023,10.52
Delhi,South West,7/2/2023,2023,0,,,,,7/2/2023,20.56
Delhi,West,7/1/2023,2023,0.97,,,,,7/3/2023,9.25
Delhi,West,7/2/2023,2023,0,,,,,Siwan,113.03
Goa,North Goa,7/1/2023,2023,56.94,,,,,7/1/2023,16.07
Goa,North Goa,7/2/2023,2023,42.63,,,,,7/2/2023,77.68
Goa,North Goa,7/3/2023,2023,96.61,,,,,7/3/2023,19.28
Goa,South Goa,7/1/2023,2023,76.89,,,,,Supaul,45.01
Goa,South Goa,7/2/2023,2023,60.41,,,,,7/1/2023,5.73
Goa,South Goa,7/3/2023,2023,115.66,,,,,7/2/2023,26.25
Gujarat,Ahmadabad,7/1/2023,2023,39.2,,,,,7/3/2023,13.03
Gujarat,Ahmadabad,7/2/2023,2023,43.99,,,,,Vaishali,50.74
Gujarat,Ahmadabad,7/3/2023,2023,0.18,,,,,7/1/2023,19.6
Gujarat,Amreli,7/1/2023,2023,102.65,,,,,7/2/2023,26.79
Gujarat,Amreli,7/2/2023,2023,40.54,,,,,7/3/2023,4.35
Gujarat,Amreli,7/3/2023,2023,8.94,,,,,Chandigarh,27.96
Gujarat,Anand,7/1/2023,2023,8.52,,,,,Chandigarh,27.96
Gujarat,Anand,7/2/2023,2023,30.83,,,,,7/1/2023,12.87
Gujarat,Anand,7/3/2023,2023,0.33,,,,,7/2/2023,13.73
Gujarat,Arvalli,7/1/2023,2023,1.48,,,,,7/3/2023,1.36
Gujarat,Arvalli,7/2/2023,2023,22.46,,,,,Chhattisgarh,56.85
Gujarat,Arvalli,7/3/2023,2023,0.21,,,,,Balod,0.1
Gujarat,Banas Kantha,7/1/2023,2023,14.21,,,,,7/1/2023,0.1
Gujarat,Banas Kantha,7/2/2023,2023,6.13,,,,,7/2/2023,0
Gujarat,Banas Kantha,7/3/2023,2023,0.15,,,,,Baloda Bazar,0.86
Gujarat,Bharuch,7/1/2023,2023,18.56,,,,,7/1/2023,0.85
Gujarat,Bharuch,7/2/2023,2023,44.94,,,,,7/2/2023,0
Gujarat,Bharuch,7/3/2023,2023,3.32,,,,,7/3/2023,0.01
Gujarat,Bhavnagar,7/1/2023,2023,32.63,,,,,Balrampur,10.57
Gujarat,Bhavnagar,7/2/2023,2023,40.4,,,,,7/1/2023,4.1
Gujarat,Bhavnagar,7/3/2023,2023,2.5,,,,,7/2/2023,1.39
Gujarat,Botad,7/1/2023,2023,38.14,,,,,7/3/2023,5.08
Gujarat,Botad,7/2/2023,2023,44.6,,,,,Bastar,1.29
Gujarat,Botad,7/3/2023,2023,6.53,,,,,7/1/2023,0.65
Gujarat,Chhotaudepur,7/1/2023,2023,2.98,,,,,7/2/2023,0.61
Gujarat,Chhotaudepur,7/2/2023,2023,38.63,,,,,7/3/2023,0.03
Gujarat,Chhotaudepur,7/3/2023,2023,0.73,,,,,Bemetara,0.23
Gujarat,Dang,7/1/2023,2023,131.09,,,,,7/1/2023,0.18
Gujarat,Dang,7/2/2023,2023,64.02,,,,,7/3/2023,0.05
Gujarat,Dang,7/3/2023,2023,21.32,,,,,Bijapur,0.32
Gujarat,Devbhumi Dwarka,7/1/2023,2023,25.74,,,,,7/1/2023,0.02
Gujarat,Devbhumi Dwarka,7/2/2023,2023,0.84,,,,,7/2/2023,0.27
Gujarat,Devbhumi Dwarka,7/3/2023,2023,5.46,,,,,7/3/2023,0.03
Gujarat,Dohad,7/1/2023,2023,10.18,,,,,Bilapur,0.06
Gujarat,Dohad,7/2/2023,2023,9.53,,,,,7/1/2023,0.03
Gujarat,Dohad,7/3/2023,2023,6.04,,,,,7/2/2023,0
Gujarat,Gandhinagar,7/1/2023,2023,10.79,,,,,7/3/2023,0.03
Gujarat,Gandhinagar,7/2/2023,2023,23.06,,,,,Dantewada,1.01
Gujarat,Gandhinagar,7/3/2023,2023,0.16,,,,,7/1/2023,0.3
Gujarat,Gir Somnath,7/1/2023,2023,69.27,,,,,7/2/2023,0.71
Gujarat,Gir Somnath,7/2/2023,2023,32.28,,,,,7/3/2023,0
Gujarat,Gir Somnath,7/3/2023,2023,17.36,,,,,Dhamtari,0.42
Gujarat,Jamnagar,7/1/2023,2023,71.87,,,,,7/1/2023,0.42
Gujarat,Jamnagar,7/2/2023,2023,5.44,,,,,7/2/2023,0
Gujarat,Jamnagar,7/3/2023,2023,2.21,,,,,Durg,0.44
Gujarat,Junagadh,7/1/2023,2023,152.13,,,,,7/1/2023,0.44
Gujarat,Junagadh,7/2/2023,2023,63.69,,,,,7/3/2023,0
Gujarat,Junagadh,7/3/2023,2023,28.78,,,,,Gariyaband,0.1
Gujarat,Kachchh,7/1/2023,2023,24.28,,,,,7/1/2023,0.1
Gujarat,Kachchh,7/2/2023,2023,4.76,,,,,7/2/2023,0
Gujarat,Kachchh,7/3/2023,2023,0.33,,,,,7/3/2023,0
Gujarat,Kheda,7/1/2023,2023,16.22,,,,,Gaurella Pendra Marwahi,4.63
Gujarat,Kheda,7/2/2023,2023,26.32,,,,,7/1/2023,0.06
Gujarat,Kheda,7/3/2023,2023,0.1,,,,,7/2/2023,0.47
Gujarat,Mahesana,7/1/2023,2023,43.51,,,,,7/3/2023,4.1
Gujarat,Mahesana,7/2/2023,2023,11.65,,,,,Janjgir-Champa,0.1
Gujarat,Mahesana,7/3/2023,2023,0.71,,,,,7/1/2023,0.01
Gujarat,Mahisagar,7/1/2023,2023,5.04,,,,,7/2/2023,0
Gujarat,Mahisagar,7/2/2023,2023,32.2,,,,,7/3/2023,0.09
Gujarat,Mahisagar,7/3/2023,2023,0.1,,,,,Jashpur,6.37
Gujarat,Morbi,7/1/2023,2023,7.91,,,,,7/1/2023,2.9
Gujarat,Morbi,7/2/2023,2023,16.8,,,,,7/2/2023,0.25
Gujarat,Morbi,7/3/2023,2023,0.94,,,,,7/3/2023,3.22
Gujarat,Narmada,7/1/2023,2023,28.67,,,,,Kabirdham,0.33
Gujarat,Narmada,7/2/2023,2023,22.15,,,,,7/1/2023,0.01
Gujarat,Narmada,7/3/2023,2023,1.37,,,,,7/2/2023,0
Gujarat,Navsari,7/1/2023,2023,136.32,,,,,7/3/2023,0.32
Gujarat,Navsari,7/2/2023,2023,99.02,,,,,Kanker,1.17
Gujarat,Navsari,7/3/2023,2023,4.64,,,,,7/1/2023,1.17
Gujarat,Panch Mahals,7/1/2023,2023,3.56,,,,,7/2/2023,0
Gujarat,Panch Mahals,7/2/2023,2023,10.09,,,,,Kondagaon,0.04
Gujarat,Panch Mahals,7/3/2023,2023,0.07,,,,,7/1/2023,0.04
Gujarat,Patan,7/1/2023,2023,32.68,,,,,7/2/2023,0
Gujarat,Patan,7/2/2023,2023,5.98,,,,,7/3/2023,0
Gujarat,Patan,7/3/2023,2023,0.09,,,,,Korba,0.53
Gujarat,Porbandar,7/1/2023,2023,17.64,,,,,7/1/2023,0.09
Gujarat,Porbandar,7/2/2023,2023,2.36,,,,,7/2/2023,0.04
Gujarat,Porbandar,7/3/2023,2023,6.76,,,,,7/3/2023,0.4
Gujarat,Rajkot,7/1/2023,2023,53.13,,,,,Korea,9.34
Gujarat,Rajkot,7/2/2023,2023,12.25,,,,,7/1/2023,6.2
Gujarat,Rajkot,7/3/2023,2023,3.87,,,,,7/2/2023,2.71
Gujarat,Sabar Kantha,7/1/2023,2023,6.59,,,,,7/3/2023,0.43
Gujarat,Sabar Kantha,7/2/2023,2023,26.59,,,,,Mahasamund,1.2
Gujarat,Sabar Kantha,7/3/2023,2023,0.35,,,,,7/1/2023,1.2
Gujarat,Surat,7/1/2023,2023,52.47,,,,,7/2/2023,0
Gujarat,Surat,7/2/2023,2023,47.01,,,,,7/3/2023,0
Gujarat,Surat,7/3/2023,2023,6.99,,,,,Mungeli,0.64
Gujarat,Surendranagar,7/1/2023,2023,27.58,,,,,7/1/2023,0
Gujarat,Surendranagar,7/2/2023,2023,34.43,,,,,7/2/2023,0.03
Gujarat,Surendranagar,7/3/2023,2023,1.27,,,,,7/3/2023,0.61
Gujarat,Tapi,7/1/2023,2023,66.23,,,,,Narayanpur,1.63
Gujarat,Tapi,7/2/2023,2023,24.41,,,,,7/1/2023,1.61
Gujarat,Tapi,7/3/2023,2023,5.94,,,,,7/2/2023,0.02
Gujarat,Vadodara,7/1/2023,2023,24.53,,,,,Raigarh,0.64
Gujarat,Vadodara,7/2/2023,2023,12.21,,,,,7/1/2023,0.56
Gujarat,Vadodara,7/3/2023,2023,1.21,,,,,7/2/2023,0.05
Gujarat,Valsad,7/1/2023,2023,149.48,,,,,7/3/2023,0.03
Gujarat,Valsad,7/2/2023,2023,152.6,,,,,Raipur,0.44
Gujarat,Valsad,7/3/2023,2023,16.04,,,,,7/1/2023,0.44
Haryana,Ambala,7/1/2023,2023,1.09,,,,,7/3/2023,0
Haryana,Ambala,7/2/2023,2023,3.87,,,,,Rajnandgaon,0.35
Haryana,Ambala,7/3/2023,2023,0.78,,,,,7/1/2023,0.27
Haryana,Bhiwani,7/1/2023,2023,0.05,,,,,7/2/2023,0
Haryana,Bhiwani,7/2/2023,2023,9.29,,,,,7/3/2023,0.08
Haryana,Bhiwani,7/3/2023,2023,0,,,,,Sukma,0.79
Haryana,Charki Dadri,7/1/2023,2023,0.04,,,,,7/1/2023,0.44
Haryana,Charki Dadri,7/2/2023,2023,1.37,,,,,7/2/2023,0.1
Haryana,Charki Dadri,7/3/2023,2023,0,,,,,7/3/2023,0.25
Haryana,Faridabad,7/1/2023,2023,8.12,,,,,Surajpur,10.7
Haryana,Fatehabad,7/1/2023,2023,7.33,,,,,7/1/2023,8.47
Haryana,Fatehabad,7/2/2023,2023,0.85,,,,,7/2/2023,1.27
Haryana,Fatehabad,7/3/2023,2023,0,,,,,7/3/2023,0.96
Haryana,Gurugram,7/1/2023,2023,0.93,,,,,Surguja,2.55
Haryana,Gurugram,7/2/2023,2023,0,,,,,7/1/2023,0.32
Haryana,Hisar,7/1/2023,2023,0.87,,,,,7/2/2023,0.08
Haryana,Hisar,7/2/2023,2023,0.68,,,,,7/3/2023,2.15
Haryana,Hisar,7/3/2023,2023,0,,,,,Dadra & Nagar Haveli,309.78
Haryana,Jhajjar,7/1/2023,2023,0.08,,,,,Dadra And Nagar Haveli,309.78
Haryana,Jhajjar,7/2/2023,2023,0.09,,,,,7/1/2023,145.19
Haryana,Jind,7/1/2023,2023,0.58,,,,,7/2/2023,145.78
Haryana,Jind,7/2/2023,2023,0.04,,,,,7/3/2023,18.81
Haryana,Jind,7/3/2023,2023,0.01,,,,,Daman & Diu,298.54
Haryana,Kaithal,7/1/2023,2023,1.82,,,,,Daman,204.44
Haryana,Kaithal,7/2/2023,2023,0.44,,,,,7/1/2023,111.58
Haryana,Kaithal,7/3/2023,2023,0.28,,,,,7/2/2023,84.34
Haryana,Karnal,7/1/2023,2023,3.01,,,,,7/3/2023,8.52
Haryana,Karnal,7/2/2023,2023,0.94,,,,,Diu,94.1
Haryana,Karnal,7/3/2023,2023,0.6,,,,,7/1/2023,55.03
Haryana,Kurukshetra,7/1/2023,2023,1.16,,,,,7/2/2023,34.71
Haryana,Kurukshetra,7/2/2023,2023,0.13,,,,,7/3/2023,4.36
Haryana,Kurukshetra,7/3/2023,2023,0.07,,,,,Delhi,74.59
Haryana,Mahendragarh,7/1/2023,2023,0.12,,,,,Central,1.05
Haryana,Mahendragarh,7/2/2023,2023,0.54,,,,,7/1/2023,1.05
Haryana,Mahendragarh,7/3/2023,2023,0,,,,,East,2.19
Haryana,Nuh,7/1/2023,2023,8.85,,,,,7/1/2023,2.19
Haryana,Nuh,7/2/2023,2023,0,,,,,New Delhi,15.13
Haryana,Palwal,7/1/2023,2023,2.34,,,,,7/1/2023,15.13
Haryana,Palwal,7/2/2023,2023,0.03,,,,,7/2/2023,0
Haryana,Panchkula,7/1/2023,2023,11.54,,,,,North,0.6
Haryana,Panchkula,7/2/2023,2023,4.29,,,,,7/1/2023,0.6
Haryana,Panchkula,7/3/2023,2023,1.81,,,,,7/2/2023,0
Haryana,Panipat,7/1/2023,2023,1.32,,,,,North West,1.01
Haryana,Panipat,7/2/2023,2023,0.12,,,,,7/1/2023,1.01
Haryana,Panipat,7/3/2023,2023,0.02,,,,,7/2/2023,0
Haryana,Rewari,7/1/2023,2023,0.18,,,,,South,26.78
Haryana,Rewari,7/2/2023,2023,0.07,,,,,7/1/2023,26.78
Haryana,Rohtak,7/1/2023,2023,0.7,,,,,South East,26.28
Haryana,Rohtak,7/2/2023,2023,0.05,,,,,7/1/2023,26.28
Haryana,Rohtak,7/3/2023,2023,0,,,,,South West,0.58
Haryana,Sirsa,7/1/2023,2023,0.01,,,,,7/1/2023,0.58
Haryana,Sirsa,7/2/2023,2023,2.93,,,,,7/2/2023,0
Haryana,Sonipat,7/1/2023,2023,2.83,,,,,West,0.97
Haryana,Sonipat,7/2/2023,2023,0.04,,,,,7/1/2023,0.97
Haryana,Sonipat,7/3/2023,2023,0,,,,,7/2/2023,0
Haryana,Yamunanagar,7/1/2023,2023,3.05,,,,,Goa,449.14
Haryana,Yamunanagar,7/2/2023,2023,3.73,,,,,North Goa,196.18
Haryana,Yamunanagar,7/3/2023,2023,4.23,,,,,7/1/2023,56.94
Himachal Pradesh,Bilaspur,7/1/2023,2023,3.19,,,,,7/2/2023,42.63
Himachal Pradesh,Bilaspur,7/2/2023,2023,3.14,,,,,7/3/2023,96.61
Himachal Pradesh,Bilaspur,7/3/2023,2023,1.24,,,,,South Goa,252.96
Himachal Pradesh,Chamba,7/1/2023,2023,2.06,,,,,7/1/2023,76.89
Himachal Pradesh,Chamba,7/2/2023,2023,0.45,,,,,7/2/2023,60.41
Himachal Pradesh,Chamba,7/3/2023,2023,0.84,,,,,7/3/2023,115.66
Himachal Pradesh,Hamirpur,7/1/2023,2023,1.64,,,,,Gujarat,2632.49
Himachal Pradesh,Hamirpur,7/2/2023,2023,2.46,,,,,Ahmadabad,83.37
Himachal Pradesh,Hamirpur,7/3/2023,2023,0.43,,,,,7/1/2023,39.2
Himachal Pradesh,Kangra,7/1/2023,2023,1.71,,,,,7/2/2023,43.99
Himachal Pradesh,Kangra,7/2/2023,2023,0.48,,,,,7/3/2023,0.18
Himachal Pradesh,Kangra,7/3/2023,2023,8.13,,,,,Amreli,152.13
Himachal Pradesh,Kinnaur,7/1/2023,2023,0.29,,,,,7/1/2023,102.65
Himachal Pradesh,Kinnaur,7/2/2023,2023,0.9,,,,,7/2/2023,40.54
Himachal Pradesh,Kinnaur,7/3/2023,2023,1.74,,,,,7/3/2023,8.94
Himachal Pradesh,Kullu,7/1/2023,2023,3.18,,,,,Anand,39.68
Himachal Pradesh,Kullu,7/2/2023,2023,1.11,,,,,7/1/2023,8.52
Himachal Pradesh,Kullu,7/3/2023,2023,3,,,,,7/2/2023,30.83
Himachal Pradesh,Lahul & Spiti,7/1/2023,2023,0.71,,,,,7/3/2023,0.33
Himachal Pradesh,Lahul & Spiti,7/2/2023,2023,0.25,,,,,Arvalli,24.15
Himachal Pradesh,Lahul & Spiti,7/3/2023,2023,1.95,,,,,7/1/2023,1.48
Himachal Pradesh,Mandi,7/1/2023,2023,3.45,,,,,7/2/2023,22.46
Himachal Pradesh,Mandi,7/2/2023,2023,1.66,,,,,7/3/2023,0.21
Himachal Pradesh,Mandi,7/3/2023,2023,1.27,,,,,Banas Kantha,20.49
Himachal Pradesh,Shimla,7/1/2023,2023,5.66,,,,,7/1/2023,14.21
Himachal Pradesh,Shimla,7/2/2023,2023,2.95,,,,,7/2/2023,6.13
Himachal Pradesh,Shimla,7/3/2023,2023,0.23,,,,,7/3/2023,0.15
Himachal Pradesh,Sirmaur,7/1/2023,2023,31.06,,,,,Bharuch,66.82
Himachal Pradesh,Sirmaur,7/2/2023,2023,10.94,,,,,7/1/2023,18.56
Himachal Pradesh,Sirmaur,7/3/2023,2023,4.38,,,,,7/2/2023,44.94
Himachal Pradesh,Solan,7/1/2023,2023,11.16,,,,,7/3/2023,3.32
Himachal Pradesh,Solan,7/2/2023,2023,1.1,,,,,Bhavnagar,75.53
Himachal Pradesh,Solan,7/3/2023,2023,0.4,,,,,7/1/2023,32.63
Himachal Pradesh,Una,7/1/2023,2023,1.54,,,,,7/2/2023,40.4
Himachal Pradesh,Una,7/2/2023,2023,0.03,,,,,7/3/2023,2.5
Himachal Pradesh,Una,7/3/2023,2023,1.01,,,,,Botad,89.27
Jammu & Kashmir,Anantnag,7/1/2023,2023,0.06,,,,,7/1/2023,38.14
Jammu & Kashmir,Anantnag,7/2/2023,2023,0.19,,,,,7/2/2023,44.6
Jammu & Kashmir,Anantnag,7/3/2023,2023,0.33,,,,,7/3/2023,6.53
Jammu & Kashmir,Bandipora,7/1/2023,2023,0.02,,,,,Chhotaudepur,42.34
Jammu & Kashmir,Bandipora,7/2/2023,2023,0.18,,,,,7/1/2023,2.98
Jammu & Kashmir,Bandipora,7/3/2023,2023,0.69,,,,,7/2/2023,38.63
Jammu & Kashmir,Baramulla,7/1/2023,2023,0.02,,,,,7/3/2023,0.73
Jammu & Kashmir,Baramulla,7/2/2023,2023,0.14,,,,,Dang,216.43
Jammu & Kashmir,Baramulla,7/3/2023,2023,0.01,,,,,7/1/2023,131.09
Jammu & Kashmir,Budgam,7/1/2023,2023,0.06,,,,,7/2/2023,64.02
Jammu & Kashmir,Budgam,7/2/2023,2023,0.58,,,,,7/3/2023,21.32
Jammu & Kashmir,Budgam,7/3/2023,2023,0.43,,,,,Devbhumi Dwarka,32.04
Jammu & Kashmir,Doda,7/1/2023,2023,2.89,,,,,7/1/2023,25.74
Jammu & Kashmir,Doda,7/2/2023,2023,0.25,,,,,7/2/2023,0.84
Jammu & Kashmir,Doda,7/3/2023,2023,0.1,,,,,7/3/2023,5.46
Jammu & Kashmir,Ganderbal,7/1/2023,2023,0,,,,,Dohad,25.75
Jammu & Kashmir,Ganderbal,7/2/2023,2023,0.2,,,,,7/1/2023,10.18
Jammu & Kashmir,Ganderbal,7/3/2023,2023,0.16,,,,,7/2/2023,9.53
Jammu & Kashmir,Jammu,7/1/2023,2023,14.05,,,,,7/3/2023,6.04
Jammu & Kashmir,Jammu,7/2/2023,2023,0.06,,,,,Gandhinagar,34.01
Jammu & Kashmir,Jammu,7/3/2023,2023,0.47,,,,,7/1/2023,10.79
Jammu & Kashmir,Kathua,7/1/2023,2023,5.1,,,,,7/2/2023,23.06
Jammu & Kashmir,Kathua,7/2/2023,2023,0.02,,,,,7/3/2023,0.16
Jammu & Kashmir,Kathua,7/3/2023,2023,1.76,,,,,Gir Somnath,118.91
Jammu & Kashmir,Kishtwar,7/1/2023,2023,1.98,,,,,7/1/2023,69.27
Jammu & Kashmir,Kishtwar,7/2/2023,2023,0.31,,,,,7/2/2023,32.28
Jammu & Kashmir,Kishtwar,7/3/2023,2023,1.71,,,,,7/3/2023,17.36
Jammu & Kashmir,Kulgam,7/1/2023,2023,0.42,,,,,Jamnagar,79.52
Jammu & Kashmir,Kulgam,7/2/2023,2023,0.14,,,,,7/1/2023,71.87
Jammu & Kashmir,Kulgam,7/3/2023,2023,0.45,,,,,7/2/2023,5.44
Jammu & Kashmir,Kupwara,7/1/2023,2023,0.06,,,,,7/3/2023,2.21
Jammu & Kashmir,Kupwara,7/2/2023,2023,0.22,,,,,Junagadh,244.6
Jammu & Kashmir,Kupwara,7/3/2023,2023,0.03,,,,,7/1/2023,152.13
Jammu & Kashmir,Mirpur,7/1/2023,2023,1.45,,,,,7/2/2023,63.69
Jammu & Kashmir,Mirpur,7/3/2023,2023,0.02,,,,,7/3/2023,28.78
